midl19_56_3_4	 There are certain original aspects in this work (latent en-/decoding, inception-based decoder network, latent space interpolation, generalization to previously unseen shapes etc.), but the work may not be as original as authors suggest, since they may not be aware of a very similar work (see Cons), where some of the discussed concepts have already been proposed and explored.	 NEG
midl19_56_3_5	 Authors explicitly that the work is not intended for segmentation, but many previous shape modeling works (including SSMs) were used as regularization in segmentation.	 NEG
midl19_56_3_6	 Authors could comment on how their model could be incorporated into (e.g. deep) segmentation approaches, because I do not see an immediate way to do that without requiring the (precise) image-based localization of mandible landmarks in a test volume.	 NA
midl19_56_3_7	 I would recommend weakening or at least toning down certain "marketing" claims like "3 times finer than the highest resolution ever investigated in the domain of voxel-based shape generation", or "the finest resolution ever achieved among voxel-based models in computer graphics".	 NEG
midl19_56_3_8	 First, it is not fully clear where this number 3 comes from, and second, the quality of the work speaks for itself.	 NEG
midl19_56_3_9	 Further, there is always the chance that authors are not aware of every piece of related literature (in all of computer graphics), as it might be the case here.	 NEG
midl19_56_3_10	 Authors claim to introduce many concepts for the first time, such as the "first demonstration that a deep generative architecture can generate high fidelity complex human anatomies in a [...] voxel space [from low-dimensional latents]".	 NEG
midl19_56_3_11	 However, I am aware of at least one work where such concepts have been proposed and explored already.	 NEG
midl19_56_3_12	 CNN-based shape modeling and latent space discovery and was realized for heart ventricle shapes with an auto-encoder, and integrated into Anatomically Constrained Neural Networks (ACNNs) [1].	 NA
midl19_56_3_13	 Their voxel resolution is only sligthly smaller than in this work (120x120x40), with a similar latent dimensionality (64D, here: 3*29=87).	 NA
midl19_56_3_14	 Smooth shape interpolation by traversal of the latent space was also demonstrated, and some of their latents also corresponded to reasonable variations in anatomical shape, without being "restricted" to statistical modes of variation as discussed here.	 NA
midl19_56_3_15	 Compared to the proposed work, where latents represent clinically relevant mandible landmarks, an auto-encoder approach as in ACNN is more general: relevant landmarks as in the mandible cannot be identified for arbitrary anatomies, and a separate training of decoder and decoder as proposed here crucially depends on a semantically meaningful latent space with a supervised mapping to the dense representation (e.g. hand-labeled landmarks vs. voxel labelmaps).	 NEG
midl19_56_3_16	 In contrast, ACNN auto-encoders train their encoder and decoder in conjunction.	 NA
midl19_56_3_17	 How do authors suggest to apply their approach to anatomies where it is impossible (in terms of feasibility and manual effort) to place a sufficiently large number of unique landmarks on the anatomy (e.g. smooth shapes, such as left ventricle in ACNN)?	 NEG
midl19_56_3_18	 Authors suggest that their solution "is not constrained by statistical modes of variation", as e.g. by PCA-based SSM methods.	 NA
midl19_56_3_19	 While I agree that the linear latent space assumption of PCA is too simplistic and the global effect of PCA latents on the whole shape often undesirable, the ordering of latents according to "percent of variance explained" is actually desirable in terms of interpretability.	 NEG
midl19_56_3_20	 1] Oktay O, Ferrante E, Kamnitsas K, Heinrich M, Bai W, Caballero J, et al. Anatomically Constrained Neural Networks (ACNNs): Application to Cardiac Image Enhancement and Segmentation.	 NA
midl19_59_3_0	 Transfer learning and dealing with small datasets is an important area of research - The paper proposes a novel method, enabling pretraining on several different tasks instead of only one dataset (e.g. ImageNet) like done most of the times - Results show clear performance increase on small datasets - Proper experiment setup and validation - Clearly written and comprehensible - Code is openly available  - Little comparison to other state-of-the-art methods for transfer learning.	 POS
midl19_59_3_1	 Only compared to IMM which is very similar to the proposed T-IMM.	 NEG
midl19_59_3_2	 Comparison to (unsupervised) domain adaptation methods would also have been interesting (e.g. gradient reversal (Ganin et al. 2014, Kamnitsas et al. 2016)).	 NEG
midl19_59_3_3	 Method only evaluated on one dataset (BRATS).	 NEG
midl19_59_3_4	 Often new methods are manually "overfitted" to one dataset.	 NA
midl19_59_3_5	 When used on another dataset they do not show gains anymore.	 NA
midl19_59_3_6	 The medical decathlon (pseudo-url) would have provided easy access to more datasets and tasks.	 NA
midl19_59_3_7	 Minor: - Testing for statistical significance is only shown in the appendix.	 NEG
midl19_59_3_8	 It shows that for "100%" T-IMM actually is not significantly better than most of the other initialization strategies.	 NEG
midl19_59_3_9	 This should also be shown in table 2.	 NEG
midl19_59_3_10	 The way table 2 is presented at the moment it seems like T-IMM is better than all methods also for "100%".	 NEG
midl19_59_3_11	 But the higher performance is not significant.	 NEG
midl19_59_3_12	 How is training till "convergence" (section 4.3) defined?	 NA
midl19_59_3_13	 Not 100% clear if the IMM method used in the experiments is the method described in section 3.2 (alpha=1/T) ?	 NEG
midl19_59_3_14	 in section 5: "Table 2 shows, that both IMM and T-IMM...".	 NA
midl19_59_3_15	 I guess this should actually be table 4.	 NEG
midl19_59_3_16	 Figure 1 could have been a bit more clear "	 NEG
midl20_100_1_0	 Overall, the quality of the paper is fair.	 POS
midl20_100_1_1	 It is well-written, well-structured and easy to read for someone without knowledge on IVF and ART.	 POS
midl20_100_1_2	 The method is compared to five embryologists and results clearly shows that learning directly from the clinical outcome outperfoms embryologists by a large margin.	 POS
midl20_100_1_3	 The main weakness of the paper is in the methods section.	 NEG
midl20_100_1_4	 The methodological novelty seems insignificant.	 NEG
midl20_100_1_5	 Plenty of works combine autoencoders with LSTMs.	 NEG
midl20_100_1_6	 I suggest you either argue for the novelty or remove the claim from the paper.	 NEG
midl20_100_1_7	 The methods section lacks details for reproducing the work.	 NEG
midl20_100_1_8	 These must be provided in a supplement to allow reproducability.	 NEG
midl20_100_1_9	 If you want your work applied in clinics, this is much more important than improving the results.	 NEG
midl20_100_1_10	 In the methods section you describe training an autoencoder on unlabeled data, then training an LSTM using autoencoder embeding and embryologist grades.	 NA
midl20_100_1_11	 As I read it, UBar is the same LSTM just trained on clinical outcomes.	 NA
midl20_100_1_12	 You do not report results for the embryologist trained LSTM, so what do you use this LSTM for?	 NEG
midl20_100_1_13	 If you dont use it, remove it from the section.	 NEG
midl20_100_1_14	 If you do use it, you cannot argue that you learn from "a small number of labeled samples" as done in the final paragraph of the paper.	 NEG
midl20_100_1_15	 In the discussion you almost exclusively focus on the work by Tran et al and why comparing with that work is unfair.	 NEG
midl20_100_1_16	 Instead, you should have made the comparison and highlighted the differences clearly.	 NEG
midl20_100_1_17	 What is interesting is not who is better, but how, and how well, the task can be solved.	 NEG
midl20_100_1_18	 You argue that including embryologists decisions in the prediction is an easier task.	 NA
midl20_100_1_19	 I am not convinced.	 NEG
midl20_100_1_20	 In your case, you train on data that has already been filtered to only include positive decisions by embryologists, otherwise the eggs would not have been implanted.	 NA
midl20_100_1_21	 It is not obvious how to best get around this issue, since the first embryologist screening probably has false negatives, but you need to take it into account.	 NEG
midl20_100_1_22	 Your statement about AUCs and training sizes is either obviously correct or obviously wrong, depending on interpretation.	 NA
midl20_100_1_23	 The only way training size can influence AUC is by influencing the training of the model.	 NA
midl20_100_1_24	 It is quite well known that more training data, in general, results in improved performance of networks.	 NA
midl20_100_1_25	 This holds for all the popular performance measures.	 NEG
midl20_100_1_26	 Having said that, if the model predictions does not change, then AUC does not change.	 NA
midl20_100_1_27	 Maybe you meant the size of the test set?	 NA
midl20_100_1_28	 In that case, it is the ratio of positive/negative that is relevant.	 NA
midl20_100_1_29	 Regardless, trying to paint others work negatively by arguments to some general issue with established performance metrics is disingenuous.	 NEG
midl20_100_1_30	 If there is an issue with Tran et al you should state it clearly, if not, you should accept their results.	 NEG
midl20_100_1_31	 A mior nitpick: You define all abbreviations except for UBar.	 NEG
midl20_100_1_32	 It is fine that you give your method a name (although I personally dislike it), but a bit weird not to explain it.	 NEG
midl20_100_1_33	 Finally, I would very much have liked to to see a frame from one of the videos.	 NEG
midl20_100_1_34	 I am aware of the page limitation, so maybe MIDL should allow an extra page solely for an image of the raw data."	 NA
midl20_108_3_0	 In this paper, the authors aimed to improve the representations learned by Neural Image Compression (NIC) algorithms when applied to Whole Slide Images (WSI) for pathology analysis.	 NA
midl20_108_3_1	 The authors extended unsupervised NIC to a multi-task supervised system.	 NA
midl20_108_3_2	 A hard-parameters sharing network was presented with a shared, compressed representation branching out in task-specific networks.	 NA
midl20_108_3_3	 The authors evaluated the quality of these representations on multiple tasks, illustrating the added benefit of their multi-task system and the utility of using multiple tasks to supervised the feature extraction.	 NA
midl20_108_3_4	 This is a very well written paper.	 POS
midl20_108_3_5	 The introduction and description of the state of the art, in addition to the main limitations of popular algorithms is very clear and interesting to read.	 POS
midl20_108_3_6	 The experiments are clearly explained and the results are well presented.	 POS
midl20_108_3_7	 The decision to supervised the feature extraction in a multi-task setting is good and makes sense.	 POS
midl20_108_3_8	 Multi-task learning can extract a shared representation that is generalisable and this is evidenced in the results in the TUPAC16 set.	 NA
midl20_108_3_9	 Good and convincing results when compared to competing methods * Strong validation * It is a shame that the Kaplan-Meier estimator was not repeated for all baselines to further illustrate the strength of the multi-task features * There are many more TUPAC16 results [pseudo-url.	 NEG
midl20_108_3_10	 pseudo-url] yet the presented method is benchmarked only against 3.	 NEG
midl20_108_3_11	 It would be helpful to put the results in context with all other methods such as automatic and semi-automatic methods.	 NEG
midl20_108_3_12	 Moreover, is there is a reason you did not validate on all TUPAC16 tasks?The is well written paper with a clear description of the state of the art and the reasoning behind the presented method.	 POS
midl20_108_3_13	 The method is well explained and the validation is strong with convincing results versus state of the art methods.	 POS
midl20_108_3_14	 The work also raises some interesting points regarding multi-task training for pathology and with further work could be a good paper."	 POS
midl20_119_2_0	 This paper proposes to add a self-expressiveness regularization term to learn a union of subspaces for image-to-image translation in medical domain.	 NA
midl20_119_2_1	 It's shown that such self-expressiveness constraint can help to preserve subtle structures during image translation, which is critical for medical tasks, such as plaque detection.	 NA
midl20_119_2_2	 The motivation and methodology are well explained with proper reference works.	 POS
midl20_119_2_3	 Improvement on plaque detection is signification.	 POS
midl20_119_2_4	 Comment: It would nice if the authors could also show some visualisations of the latent space, with comparisons between with and without the constraint.	 NEG
midl20_119_2_5	 This will provide more insights or explanations."	 NA
midl20_127_4_0	 The authors present the AF-Net, which is a U-net with three adjustments.	 NA
midl20_127_4_1	 The authors show that the AF-Net is more robust compared to the U-Net and M-Net for AFV measurement.	 NA
midl20_127_4_2	 Main problem: The authors mention "the AF are sonographer dependent, and its accuracy depends on the sonographer's experience.	 NEG
midl20_127_4_3	 This paper aims to solve the above problems by...", but the authors use 2D ultrasound images made by a sonographer, so the system therefore does not solve these problems.	 NEG
midl20_127_4_4	 If a sonographer is able to acquire these images, they are also able to perform these measurements.	 NEG
midl20_127_4_5	 Such a system might speed up this process.	 NA
midl20_127_4_6	 Note: the abstract is not included in the PDF.	 NEG
midl20_127_4_7	 The authors also do not include a Section with a discussion.	 NEG
midl20_127_4_8	 The boxplot shows that six outliers are resolved by the AF-Net, so it can be debated if that is clinically relevant to reduce (6/435=)1.4% of the errors."	 NEG
midl20_135_3_0	 This paper proposes a pulmonary nodule malignancy classification based on the temporal evolution of 3D CT scans analyzed by 3D CNNs.	 NA
midl20_135_3_1	 It is an interesting idea and the quality is overall rather good for an abstract paper.	 POS
midl20_135_3_2	 Some points to address are listed in the following: The early stopping is not clear.	 NEG
midl20_135_3_3	 Specify that it is on the validation set if so, and clarify these points: number of epochs was set to 150, early stopping to 10 epochs Why is this clipping used?	 NA
midl20_135_3_4	 It is not clear whether T1 and T2 is available for all cases (mostly) In Table 1, bold results are not always the best, this is very misleading.	 NEG
midl20_135_3_5	 It is strange that the T1, T2 generalize well to the validation set but not to the test.	 NEG
midl20_135_3_6	 Can you comment?	 NA
midl20_135_3_7	 obtained an F1-score of 0.68 -> 0.686? "	 NA
midl20_56_4_0	 The authors propose a framework to utilize one model under different acquisition context scenarios.	 NA
midl20_56_4_1	 A novel dynamic weight prediction model is proposed to learn to predict the kernel weights for each convolution based on different context settings.	 NA
midl20_56_4_2	 Experiments show that the proposed method outperforms the model trained on the context-agnostic setting and acquires similar results to models trained by context-specific settings.1).	 NA
midl20_56_4_3	 The idea of learning convolution weights for different input image quality is novel.	 POS
midl20_56_4_5	 The method part is well-written and easy to understand.	 POS
midl20_56_4_7	 It conducts extensive experiments for three different settings and the results demonstrate the effectiveness of the proposed method.1).	 POS
midl20_56_4_8	 Opposite to the Method part, it's hard to read the abstract and introduction.	 NEG
midl20_56_4_9	 Some typo problems lie here.	 NEG
midl20_56_4_11	 It seems that the DWP need to generate a specific weight each time.	 NA
midl20_56_4_12	 The authors do not compare the inference speed of the proposed method with others.	 NEG
midl20_56_4_14	 In Table 3., the result of the proposed method is slightly higher than the CSM.	 NA
midl20_56_4_15	 There can be more discussion here.The authors propose a framework to utilize one model under different acquisition context scenarios.	 NA
midl20_56_4_16	 The method is novel with extensive experiments.	 POS
midl20_56_4_17	 Results show the effectiveness of the proposed method.	 POS
midl20_56_4_18	 But the writing needs to be improved.	 NEG
midl20_56_4_19	 Therefore I recommend the weak accept. "	 NA
midl20_70_4_0	 This paper presents a multi-label classification framework based on deep convolutional neural networks (CNNs) for diagnosing the presence of 14 common thoracic diseases and observations in X-rays images.	 NA
midl20_70_4_1	 The novelty of the proposed framework is to take the label structure into account and to learn label dependencies, based on the idea of conditional learning in (Chen et al., 2019) and the lung disease hierarchy of the CheXpert dataset (Irvin and al., 2019).	 POS
midl20_70_4_2	 The method is then shown to significantly outperform the state-of-the-art methods of (Irvin and al., 2019; Allaouzi and Ahmed, 2019).	 POS
midl20_70_4_3	 The paper reads well and the methodology seems to be interesting.	 POS
midl20_70_4_4	 I only regret the fact that this is a short paper, and there is therefore not enough space for a more formal description and discussion of the methodology."	 NEG
midl20_71_1_0	 The authors proposed a 4D encoder-decoder CNN with convolutional recurrent gate units to learn multiple sclerosis (MS) lesion activity maps using 3D volumes from 2 time points.	 NA
midl20_71_1_1	 The proposed architecture connects the encoder and decoder with GRU to incorporate temporal information.	 NA
midl20_71_1_2	 It's compared to an earlier method which uses a 3D network and time-point concatenation and reports improvement in Dice scores, false positive rates and true positive rate.	 NA
midl20_71_1_3	 The improvement gained by the proposed method validates the effectiveness of recurrent units, and the most significant gain is from the false positive rates.	 NA
midl20_71_1_4	 Meanwhile, a few clarifications may be necessary: 1) in term of runtime, does the addition of GRUs take much more training time and memory comparing to the concatenation of 3D volumes?	 NEG
midl20_71_1_5	 2) what is the dimension of input, is it W D or H W D$ ?	 NEG
midl20_71_1_6	 If it's the latter one, is the convolution done with a 4D filter?	 NEG
midl20_71_1_7	 3) more details about the convGRU may be useful, for example its architecture.	 NEG
midl20_71_1_8	 Overall, the problem the paper tackles is critical, and the proposed network component is effective to some extent.	 POS
midl20_71_1_9	 The conclusion is more like a validation for the usefulness of the temporal information, while technical novelty may not be very sufficient in this case."	 NEG
midl20_77_4_0	 This paper evaluates 5 different models for motion tracking in 4D OCT.	 NA
midl20_77_4_1	 The models are variants of that proposed in Gessert et al (2019), which is here extended in different ways to perform motion forecasting/prediction using a sequence of OCT volumes, rather than motion estimation between 2 OCT volumes.	 NA
midl20_77_4_2	 On the positive side, the extension of the Gessert model to motion forecasting seems like a useful one.	 POS
midl20_77_4_3	 The methods employed seem reasonable and quantitative evaluation is performed to compare them.	 POS
midl20_77_4_4	 The discussion of the results reveals findings that may well be of interest to others.	 POS
midl20_77_4_5	 However, one weakness of the paper was that the details of the experimental setup for data generation were not clear without following up the Gessert et al (2019) reference.	 NEG
midl20_77_4_6	 Was the setup the same as in Gessert et al (2019), i.e. with a robot moving the object and mirrors moving the OCT FOV?	 NA
midl20_77_4_7	 Please modify the paper to make this clear.	 NA
midl20_77_4_8	 Also, can the authors comment on what the accuracy requirement is for motion tracking in OCT?	 NA
midl20_77_4_9	 Other specific suggestions: Section 2: region of interest (ROI) performing motions does not make sense to me.	 NEG
midl20_77_4_10	 Maybe get rid of performing motions?	 NA
midl20_77_4_11	 Section 2: In description of n-Path-CNN3D, extent should be extend Section 2, Dataset: For data generation, we consider various smooth curved trajectories with different motion magnitudes this is a bit vague, can you provide more information?	 NEG
midl20_77_4_12	 How were these trajectories formed?	 NA
midl20_77_4_13	 How big were the ROIs?	 NA
midl20_77_4_14	 Section 3: combing should be combining "	 NEG
midl20_85_3_0	 The key idea in the paper is to use functional prior that is completely uncertain about prediction of any class.	 NA
midl20_85_3_1	 To achieve this , the idea of introducing Dirichlet distribution after neural network is used from Evidential Deep Learning (EDL) paper.	 NA
midl20_85_3_2	 From table 1, it is clear that ECE is much lower for the proposed method.	 POS
midl20_85_3_3	 However, I have following concerns: 1.	 NA
midl20_85_3_4	 It is not clear why calibration is reported and not simple measures of uncertainty like variance or entropy?	 NEG
midl20_85_3_5	 Also, I would be convinced that the variance would increase for out of distribution test samples because you used a prior that enforced uncertainty of all labels.	 NEG
midl20_85_3_6	 Now, it is difficult to connect use of prior and improvement in ECE.	 NEG
midl20_85_3_8	 What is the experimental setup?	 NEG
midl20_85_3_9	 Did you train on some other dataset and test on skin lesion dataset?	 NEG
midl20_85_3_11	 Last line of section 1: "it can distinguish distributional versus data uncertainties".	 NA
midl20_85_3_13	 Overall, the idea is fine. "	 POS
midl20_90_2_0	 In this work, the authors purposed a new deep neural network architecture for detecting injuries/abnormalities in the knee.	 NA
midl20_90_2_1	 The main contribution of the work was adding a normalization step to the network, and learning the affine transformation parameters during the training.	 NA
midl20_90_2_2	 The normalization was followed by a BlurPool layer to solve the shift variance.	 NA
midl20_90_2_3	 The paper is written very well, the implementation details are provided to help reproducing the results.	 POS
midl20_90_2_4	 The method was tested on two different datasets, which is impressive.	 POS
midl20_90_2_5	 The results of the model was compared also to the state of the art.From the following sentence, I understand that for each pathology, a different model was trained.	 NA
midl20_90_2_6	 If this is true, the model is not efficient.	 NEG
midl20_90_2_7	 Contrast normalization yielded the best results for detecting meniscus tears, and layer normalization for detecting the remaining pathologies.The algorithm was explained very well.	 POS
midl20_90_2_8	 The results are also very nice.	 POS
midl20_90_2_9	 However, if different models were trained for predicting each parameter, not only training but also prediction would not be efficient."	 NEG
midl20_96_3_0	 The presented paper aims to label and remove irrelevant sequences from laparoscopic videos.	 NA
midl20_96_3_1	 This is done with manual labelling and a ResNet-18.	 NA
midl20_96_3_2	 Motivation is based on anonymisation and data cleansing.	 NA
midl20_96_3_3	 Iterative refinement is claimed to be semi-supervised learning.	 NA
midl20_96_3_4	 Several experiments are proposed and results are presented.	 NA
midl20_96_3_5	 automatic patient data anonymity and data cleansing are important topics - the results look good with a big but (see below) - this is clearly an application paper, testing well known methods in a new scenario.	 POS
midl20_96_3_6	 No effort has been made to fuse the proposed pipeline into a medical-image analysis specific methodological contribution.	 NEG
midl20_96_3_7	 Why is for example the output temporally smoothed instead of using spatio-temporal consistency in higher dimensional networks?	 NEG
midl20_96_3_8	 Why hasn't the semi-supervised paradigm be explored in more detail instead of only using a few biasing iterations with user input?	 NEG
midl20_96_3_9	 A radical ablation study is clearly missing here.	 NEG
midl20_96_3_10	 The task itself would imply that a deep network classifier is potentially an overkill.	 NA
midl20_96_3_11	 Bluntly: surgical parts are predominantly red, non-surgical parts anything and blue/green.	 NA
midl20_96_3_12	 How would a generic linear classifier on the image histograms perform here, or perceptual hashing with a linear classifier on top?	 NA
midl20_96_3_13	 Do we really need a labelled ground truth here?	 NEG
midl20_96_3_14	 Can't simple heuristics perform at least as well?	 NEG
midl20_96_3_15	 Assessing in-focus will even get rid of blurred frames and frames as discussed in the Appendix.	 NA
midl20_96_3_16	 There will be domain shift problems for the simple methods but same is true for the presented method.	 NA
midl20_96_3_17	 Writing, experimental setup and methodological proposals need to be improved and condensed.	 NEG
midl20_96_3_18	 I have been working in this field for many years and published papers about these topics.	 NA
midl20_96_3_19	 I am advising regulatory decision makers and do active research in clinical environments.	 NA
midl20_96_3_20	 I am advocating open data access and reproducible research."	 NA
neuroai19_2_2_0	 This is nice work that addresses the credit assignment problem with a meta-learning approach.	 POS
neuroai19_2_2_1	 The motivation needs to be a bit clearer.	 NEG
neuroai19_2_2_2	 Is the work trying to address the credit assignment problem in general, or just when applied to online learning tasks?	 NEG
neuroai19_2_2_3	 Either way this is important work, with many interesting future directions.	 POS
neuroai19_2_2_4	 The model and implementation make sense as far as I can tell from this brief submission.	 POS
neuroai19_2_2_5	 The theoretical results stated are nice to have.	 POS
neuroai19_2_2_6	 Section 1 pitches the method as solving the credit assignment problem, citing problems with weight symmetry etc, that apply to many forms of learning.	 NA
neuroai19_2_2_7	 But the related work in Section 2 then goes on to talk about the efficiency of backprop for solving online learning and few-shot learning tasks.	 NA
neuroai19_2_2_8	 The efficiency of backprop should be mentioned in the intro if it is something this work is aiming to address.	 NEG
neuroai19_2_2_9	 While much human learning may be more naturally cast as online learning, not all of it is.	 NA
neuroai19_2_2_10	 There may be much interest in how we learn from so few samples in certain settings, but we also learn some relationships/tasks in a classical associationist manner which is well modeled by 'slow' gradient-descent like learning (e.g. Rescorla Wagner).	 NA
neuroai19_2_2_11	 The credit assignment problem exists in these cases also.	 NEG
neuroai19_2_2_12	 So I think the present work needs to be repitched slightly as solving credit assignment in an online/few shot learning setting.	 NEG
neuroai19_2_2_13	 Or discuss how it can be extended to more general learning problems.	 NEG
neuroai19_2_2_14	 The submission is pretty clear.	 POS
neuroai19_2_2_15	 In understanding the model, it would be useful to more explicitly define the model.	 NEG
neuroai19_2_2_16	 For instance, how is the b at line 63 related to the activation x_i and ReLU at lines 75 and 76?	 NA
neuroai19_2_2_17	 There are exiting directions in both AI and neuroscience this work could be take.	 NA
neuroai19_2_2_18	 Seeing if these meta-learnt rules line up with previously characterized biological learning rules is particularly interesting.	 NEG
neuroai19_2_2_19	 Define the model more explicitly.	 NEG
neuroai19_2_2_20	 And emphasize that this only solves credit assignment for certain types of learning problems (at the moment)."	 NEG
neuroai19_23_1_0	 I believe the concept of using predictive coding and unlabeled video data to train convnets is a great idea.	 POS
neuroai19_23_1_1	 However, the contribution of the authors does not appear to extend beyond combining existing data sets with existing network architectures.	 NEG
neuroai19_23_1_2	 The work is lacking a discussion of the most recent work in the similarity of visual processing in convnets to brain data, which incorporate recurrence into convnets (Nayebi et al. 2018, Kubilius et al. 2018 and 2019), thereby potentially allowing for similar behavior as a PredNet.	 NEG
neuroai19_23_1_3	 How would you expect those networks to perform when trained on unlabeled video data?	 NA
neuroai19_23_1_4	 It would have been useful to put these in context of the results of the algonauts contest, which pitched supervised methods such as Alexnet against user-submitted content.	 NA
neuroai19_23_1_5	 Does PredNet outperform other user-submitted models?	 NA
neuroai19_23_1_6	 For this result to be convincing, I would like to see some reasons why the authors think PredNet is outperforming previous models.	 NA
neuroai19_23_1_7	 For example, is there something different about the feature maps that support this?	 NEG
neuroai19_23_1_8	 What precisely about predictive coding makes the similarity to brain data expected?	 NEG
neuroai19_23_1_9	 Results were presented quite clearly, although datasets and methods rely entirely on previously published work, such that digging into previous work on PredNet and the Algonauts project was necessary for a full understanding.	 NEG
neuroai19_23_1_10	 The question of how the visual world is represented in the brain is an essential question in neuroscience as well as for building successful machine learning techniques for artificial vision.	 NA
neuroai19_23_1_11	 It does not seem like predictive coding is the main thing going on in V1 (Stringer et al., Science 2019), so Id be curious how the authors think that should be taken into account in the future.	 NA
neuroai19_23_1_12	 Typo line 24 Moreover, we show that as (we) train the model Typo line 87 Second, the model does not rely on labeled data and learn(s)"	 NA
neuroai19_26_1_0	 The proposed model is essentially a constrained/specific parameterisation within the broader class of 'context dependent' models.	 NA
neuroai19_26_1_1	 The heavy lifting is seemingly done by well known architectures: default RNN & a feed-forward NN.	 NA
neuroai19_26_1_2	 While it does not seemingly add anything conceptual, the exact implementation is arguably new.	 NEG
neuroai19_26_1_3	 The model description is nice and clear.	 POS
neuroai19_26_1_4	 I think a more persuasive bench marking could be done.	 NEG
neuroai19_26_1_5	 Perhaps compare to reference models [11] or [10] rather than a 'vanilla' RNN, as this amounts to not using any prior information about the task (which, by construction, we 'know' is useful).	 NEG
neuroai19_26_1_6	 Also perhaps report results from one of the 2 (mentioned) more complex benchmarks.	 NEG
neuroai19_26_1_7	 Paper is clear and quite readable.	 POS
neuroai19_26_1_8	 The paper takes a crudely 'neuroscience inspired' concept (though, admittedly it could simply be 'task structure' inspired) and builds a simple model from it, which it benchmarks on a appropriately designed simplest-working-example.	 NA
neuroai19_26_1_9	 So it fits well with the workshop theme.	 POS
neuroai19_26_1_10	 I'd say a fairly 'standard' work for the setting.	 POS
neuroai19_26_1_11	 Only real point for improvement is more earnest bench marking/model comparison.	 NEG
neuroai19_26_1_12	 Authors could also add some context by considering related works in the computational neuroscience literature, e.g. Stroud et al. Nature Neurosciencevolume 21, pages 17741783 (2018) and pseudo-url (though the latter is very recent)."	 NEG
neuroai19_29_1_0	 While the question of how neural networks may act over concept space is important, I dont think the approach used by the authors correctly adress this question.	 POS
neuroai19_29_1_1	 The work of Hill et al. (2019) very clearly addresses these questions by devising tasks that require generalization across domains, showing how training regime is sufficient to overcome the difficulties of these tasks, even in shallow networks.	 NA
neuroai19_29_1_2	 I dont see how the current work adds more clarity to this research direction.	 NEG
neuroai19_29_1_3	 The main point relies purely on a visual representation of the top PCs of the penultimate layer of a CNN, which I believe is insufficient.	 NEG
neuroai19_29_1_4	 The authors should have identified a task where networks trained on MNIST perform poorly, and then propose a different strategy or architecture.	 NEG
neuroai19_29_1_5	 Overall the writing is relatively clear, but it would have been beneficial to describe the hypotheses more explicitly, e.g. what neural activity would be expected for a place, grid, or concept representation with respect to MNIST.	 NEG
neuroai19_29_1_6	 The question of how the brain and artificial network can perform relational reasoning is critical in both fields, since many believe that it may be one of the primary ingredients of intelligence.	 NA
neuroai19_29_1_7	 Its also critical to understanding the function of the hippocampus and entorhinal cortex in humans."	 NA
neuroai19_3_3_0	 This intriguing study proposes to modify the classical Q-learning paradigm by splitting the reward into two streams with different parameters, one for positive rewards and one for negative rewards.	 NA
neuroai19_3_3_1	 This model allows for more flexibility in modelling human behaviors in normal and pathological states.	 POS
neuroai19_3_3_2	 Although innovative and promising, the work is quite preliminary and would benefit from comparison and validation with real human behavior.	 NEG
neuroai19_3_3_3	 No comparison with human data.	 NEG
neuroai19_3_3_4	 The figures are hard to parse because of the very short captions.	 NEG
neuroai19_3_3_5	 One needs to go see Appendix C to understand what the model used (SQL) consists in.	 NEG
neuroai19_3_3_6	 The work has promising implications for computational psychiatry, but probably not for RL at this point.	 POS
neuroai19_3_3_7	 It would be good to compare and fit the proposed models to real human/primate behavior in normal and pathological conditions and make testable predictions.	 NEG
neuroai19_3_3_8	 Also, it would be very interesting to use these models to predict situations that might trigger maladaptive behaviors, by finding scenarios in which the pathological behavior becomes optimal. "	 NA
neuroai19_32_1_0	 They make modifications to an existing generative model of natural images.	 NA
neuroai19_32_1_1	 They do not make direct comparisons to previous models or study quantitatively the results of the model with respect to its parameters.	 NEG
neuroai19_32_1_2	 It is difficult to judge whether the new model is important because it has not been evaluated except by eye it does seem to reconstruct an image.	 NEG
neuroai19_32_1_3	 They show images of a single reconstruction but no quantification of reconstruction quality or comparison to previous methods.	 NEG
neuroai19_32_1_4	 In the spirit of insight it would have been very nice to have a quantification of error with respect to parameters (priors on slow identity, fast form).	 NEG
neuroai19_32_1_5	 If it had been evaluated and its efficacy varied in an interesting way with respect to the parameters of the model this could be a potentially important model to understand why the nervous system trades off between object identity associated features, transformation features, and speed.	 NA
neuroai19_32_1_6	 The statement that: GANs and VAE features are not typically interpretable.	 NA
neuroai19_32_1_7	 Seemed broad and was unsupported by any citations and to my knowledge GANs and VAEs have been used specifically to find interpretable features.	 NA
neuroai19_32_1_8	 Paper was organized, figures clear and readable.	 POS
neuroai19_32_1_9	 Some development of the model could have been left to the references and didn't add much to their contribution (e.g. Taylor approximation to a Lie model) .	 NEG
neuroai19_32_1_10	 When they say steerable filter I was a little confused, do they just mean the basis vectors learned vary smoothly with respect to some affine transform parameter?	 NA
neuroai19_32_1_11	 Their statement of the novelty of their method: (1) allowing each feature to have its own transformation was not clear.	 NEG
neuroai19_32_1_12	 Does this mean previous methods learned the same transformation for all features.	 NA
neuroai19_32_1_13	 They make an interesting connection to speed of processing that rapid changes better represented by the magnocellular pathway would be associated with transformations and slow parvo with identity.	 POS
